truenet,estnet,truePL,trueoptPL,estPL,gtee,rt,ntaxa,repid,folder,ils,ngt,L,density,hwcd,nhyb
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5896020718166584):0.9475184448748666,#H47:0.0::0.39881368057718747):0.708910228157386,(t17:2.3298247303864468)#H44:0.0::0.5382924969408301):2.8012116712329522)#H39:3.245988690836843::0.501798159932989):1.1105283291066315,((t18:3.9502951356222336,#H33:0.0::0.3705112338732679):0.9355490177450777,t10:4.888524616465915):4.598135632937233):1.9435793212800978,(t1:5.121815993756427,t8:5.121815993756427):6.29706112290473,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.68706595232896)#H33:5.443015003882345::0.6294887661267321,((t6:8.747563297780392)#H36:0.0::0.623312360818725,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7806280220066522::0.4982018400670109):1.1724129455457148):1.661333216455405):0.6321495908866486):1.7302957130147543,((((t11:0.009311660870184894,t7:0.009311660870184894):0.22702092437113444,t13:0.25557038619114525):0.42282279341641565,#H50:0.0::0.41039792818334164):1.6544527002368525,#H44:0.0::0.46170750305916985):8.824583902727136):2.6245062488356976,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.8885685911296781)#H47:0.0::0.6011863194228125):3.784124980129058):3.387164647085858,#H36:0.04801830838792969::0.37668763918127496):5.01836573435477):8.27957395094411);","(t1:0.0,t8:0.0,(((((((t3:0.0,t14:0.0)i33180:0.8532502453324189)#H3115:1.0697892196289818::0.6024403116307138,t21:0.0):2.9221801117714143,t12:0.0):2.930302025645641,#H71882:0.0::0.3871861738507009)i49955:3.471566871378662,((#H65142:1.2615096991422028::0.4779361453800897,((t7:0.028337675942013453,(t11:0.0,t13:0.0):0.0):0.4061216688956265,#H51365:0.6995594163765133::0.41310620332332554):3.10095391543568):2.3426922826463357,(((t5:0.0,t20:0.0):2.932890047058626)#H11720:0.061570376081942164::0.625172936049797,((t4:0.04243067292519369,(t19:0.0,(((t17:0.0)#H65142:0.0::0.5220638546199103,(#H3115:0.1489786467548133::0.3975596883692862,(t2:0.005436734375,(t9:0.0)#H51365:0.0::0.5868937966766745):0.6962746605907654)i22443:1.2830181699207384)i76166:3.6987355508087596)#H8778:0.10853354234541092::0.5051871574981994)i66837:1.2520547430013536):1.0905193698569426,(t6:0.0)#H71882:0.21225787300143342::0.612813826149299):0.9398584689431915):1.8187962324661724):2.6015559408238627):5.074500558107895,((t15:0.0,#H8778:0.2730377314664628::0.4948128425018006)i38381:1.1093012428961173,((t18:0.9174577623310852,#H11720:0.1503166857277328::0.37482706395020304)i39643:0.9572263345965563,t10:0.0):3.5515826903523275):1.9825970294680686):6.60393471049495);",-0.4086650967016183,-0.29211603191471286,-4.153893587270936,0.0,280752.866899811,20,12,treechild-notgalled,low,10000,0,low,2,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.6008131854813039):0.9468312704004811,#H47:0.0::0.40511062505464784):0.7062281777910366,(t17:2.3298247303864468)#H44:0.0::0.5307495769710657):2.7930442721931947)#H39:3.2459720218459283::0.5108143791378918):1.1130533831665899,((t18:3.9502951356222336,#H33:0.0::0.3774566269022592):0.9423186272104558,t10:4.888524616465915):4.600009435863249):1.9183392558843504,(t1:5.121815993756427,t8:5.121815993756427):6.295696730082124,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.700581045847057)#H33:5.44303153555336::0.6225433730977408,((t6:8.747563297780392)#H36:0.0::0.6250132852859761,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7804395032076187::0.4891856208621082):1.164536799137733):1.6616969885415536):0.6377803422163442):1.7594842676091749,((((t11:0.009311660870184894,t7:0.009311660870184894):0.2566622236586941,t13:0.25557038619114525):0.41959486900068077,#H50:0.0::0.39918681451869603):1.6576746472158757,#H44:0.0::0.46925042302893427):8.82457958594018):2.616141635208622,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9764368295445942)#H47:0.0::0.5948893749453521):3.785536637121086):3.3858455802746805,#H36:0.04801830838792969::0.3749867147140239):5.018572627633917):8.280919991753644);","(t8:0.0,((((((t6:0.0)#H89905:3.175551917153976::0.6218856157001793,((t19:0.02909933748611317,#H24694:0.0::0.4889582474502039):1.1536022051628054,t4:0.0):1.597108914649416):0.6470771523792811,((t5:0.0,t20:0.0)i1539:2.824084684561794)#H482:1.3302097899606988::0.6224287440105549):1.7670258285723535,(#H88685:1.1478759382057504::0.4789069297121723,((t11:0.0,t7:0.0):0.3089145241974358,(t13:0.0,#H29041:0.7505631708870336::0.37997037534977013)i9607:0.0):2.2846291031316297):4.474737612806421):2.573237624966714,(((((t14:0.0,t3:0.0):0.959405450373711)#H83400:0.0::0.597253611743966,t21:0.0009861920205273267)i10141:3.569700379553109,t12:1.255960960149979):3.3481679669795192,#H89905:0.5047302430712889::0.37811438429982075):4.129211150486196):6.926776726940279,((t10:0.0,(#H482:0.0456413022892058::0.3775712559894451,t18:0.0):0.9642015923515137):4.567798590555955,(t15:0.0,(((t9:0.4308748039987902)#H29041:0.0::0.6200296246502299,((t2:0.0,#H83400:0.1292888082681945::0.402746388256034)i56032:0.200905950886099,(t17:0.0)#H88685:0.6872915404875478::0.5210930702878277)i65801:0.0)i39378:3.5041577246870688)#H24694:0.06527720541811778::0.5110417525497961):1.106717929468197)i95291:1.9095496576097206):6.253208091204366,t1:0.0);",-0.4522980426001089,-0.23059228309605392,-3.5052411608351806,0.0,314359.179282977,20,12,treechild-notgalled,low,10000,0,low,6,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5902486040580428):0.9523975950170859,#H47:0.0::0.3956285971189007):0.7099088639030487,(t17:2.3298247303864468)#H44:0.0::0.5284031693413594):2.806133164750916)#H39:3.245999682383811::0.509584531546744):1.1486498453300533,((t18:3.9502951356222336,#H33:0.0::0.3736468042653209):0.9382723587836742,t10:4.888524616465915):4.599251932205854):1.9349923026738387,(t1:5.121815993756427,t8:5.121815993756427):6.295116290014033,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.6878580870439666)#H33:5.4430171479159855::0.6263531957346791,((t6:8.747563297780392)#H36:0.0::0.615511262866036,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7808060887415031::0.49041546845325606):1.1485546799897481):1.701422034601945):0.6817946148754933):1.7487200385347226,((((t11:0.009311660870184894,t7:0.009311660870184894):0.2697313970961197,t13:0.25557038619114525):0.42293614372151395,#H50:0.0::0.40975139594195725):1.6583844898194318,#H44:0.0::0.47159683065864055):8.824632534220806):2.6793385015450357,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9436915807692063)#H47:0.0::0.6043714028810994):3.7887827880227545):3.3843818757135717,#H36:0.04801830838792969::0.38448873713396403):5.0190669133956085):8.280136008783085);","((((((t1:0.0,t8:0.0):6.201849820963078,((t10:0.0,(t18:0.3629379610725976,#H5149:0.10622819548566519::0.391239454186469)i64277:0.9024913923628872):3.7126758082657805,(#H84630:0.1571717907689828::0.2537584223365016,(t15:0.0,#H79279:0.0::0.1462442715262157)i88293:0.0)i76166:1.7937828234789455):1.9629473176591161):1.1879523078465766,((((t13:0.0,(t7:0.032661803161365896,t11:0.0):0.3608234726020852):2.584622281102602,(t17:0.7470027646721717)#H79279:0.7470027646721717::0.8537557284737843):0.17915153907197293,(((t9:0.06204347815723912,t2:0.0)i45838:0.49052232748738034)#H84630:0.0::0.7462415776634984,((t6:0.0)#H71692:3.360417383966312::0.6155254732987347,((t4:0.0,t19:0.0):0.5255343587109217,((t5:0.0,t20:0.0)i17229:2.966179534264361)#H5149:0.11573988206963924::0.608760545813531):0.0):0.8996477854888949):0.07608277260057124):0.7340697052855523,((t3:0.0,t14:0.0):0.6349301497930684)#H65142:2.58240549207501::0.5665984902156136):0.3051962691483703):3.7459745111979474,#H71692:0.0::0.3844745267012652)i12570:2.8519330766181854,t12:0.21879910170334554):3.2001522142180114,#H65142:0.6356653577486476::0.43340150978438646,t21:0.0);",-0.3693871127209226,-0.253648040049549,-308.0295253947047,0.0,114410.996181459,20,12,treechild-notgalled,low,10000,0,low,18,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5974001126763351):0.9479948490150335,#H47:0.0::0.40176832729529677):0.7063767466269593,(t17:2.3298247303864468)#H44:0.0::0.5345228779587552):2.8009246842364455)#H39:3.2459924991074613::0.5156963591820733):1.1310108294164343,((t18:3.9502951356222336,#H33:0.0::0.3769642602844643):0.9440248501661611,t10:4.888524616465915):4.601083913944637):1.9253654392231057,(t1:5.121815993756427,t8:5.121815993756427):6.293787567356517,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.6928065642239636)#H33:5.44302136401548::0.6230357397155357,((t6:8.747563297780392)#H36:0.0::0.6184208302566143,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7805472689140598::0.4843036408179267):1.1602600094765871):1.670144164318503):0.6334395011431868):1.7645187959336,((((t11:0.009311660870184894,t7:0.009311660870184894):0.23189616120447865,t13:0.25557038619114525):0.41772619946821915,#H50:0.0::0.40259988732366486):1.6550418795393644,#H44:0.0::0.46547712204124475):8.824049300276807):2.6585644262564627,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9152368769681097)#H47:0.0::0.5982316727047032):3.7865624147505956):3.387477288700548,#H36:0.04801830838792969::0.3815791697433856):5.019779004994174):8.27968236174874);","((t18:0.732901350358743,#H1316:1.910584883129061::0.398192321013427):0.9317317270619043,t10:0.0,((((((t21:8.39761718655243e-6,t12:0.8286644817203536):0.41795014808164427,#H65577:2.2561890876963466e-7::0.4029711846862458)i4410:0.3688114188201741,((t14:0.0,t3:0.0):0.6181244489634032)#H52390:0.6738272018186123::0.825784641855523):0.7356017830449381,((((t5:0.0,t20:0.0)i53601:2.753289781927379)#H1316:4.221441714823417::0.601807678986573,((t19:0.0,t4:0.0):0.4898101729183346,(t6:0.0)#H65577:0.042947783345446695::0.5970288153137542):0.19416810899444703):0.8898256701017879,(((t17:0.0)#H6340:2.2483561975696484::0.7841755296857389,(t13:0.34165409931432256,(t11:0.0,t7:0.0):0.23255088721792266):2.583704597611429):0.22095680948529234,((t9:0.2157684203280174,t2:0.0)i88718:0.5029281430721234)#H58703:0.0::0.6644665115019466):0.03165127231402054):1.1980336876057345):4.757715012906646,(t1:0.6714871206349347,t8:0.0):5.020621710741942):1.9933929694810966,(#H52390:0.0::0.17421535814447695,(#H6340:7.373487627090627e-5::0.21582447031426114,(t15:0.00018291154268633867,#H58703:6.285767095893451::0.33553348849805337):0.0)i83153:0.0)i77040:1.845149144769297)i74624:4.120498240924381);",-0.5623492785763754,-0.30712249479317855,-299.80642259417374,0.0,125882.513327605,20,12,treechild-notgalled,low,10000,0,low,16,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5883478704966911):0.9478477254088,#H47:0.0::0.39527525402385216):0.7057182325491327,(t17:2.3298247303864468)#H44:0.0::0.5340540981214152):2.794964127624042)#H39:3.2459747520794098::0.5119107963773827):1.115560493384395,((t18:3.9502951356222336,#H33:0.0::0.37409771142066606):0.9367728421796092,t10:4.888524616465915):4.601529562663643):1.9298032272780001,(t1:5.121815993756427,t8:5.121815993756427):6.297016226459768,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.6821183143841716)#H33:5.443009983226196::0.6259022885793339,((t6:8.747563297780392)#H36:0.0::0.6186937142717974,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7805179933663723::0.4880892036226173):1.1643704986140937):1.677418074378182):0.6359887687887098):1.7615308853856377,((((t11:0.009311660870184894,t7:0.009311660870184894):0.2390694191658709,t13:0.25557038619114525):0.4179550390079995,#H50:0.0::0.41165212950330893):1.6551263349099123,#H44:0.0::0.46594590187858476):8.824544468383687):2.661736041344114,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9266130773926955)#H47:0.0::0.6047247459761478):3.7856825436998593):3.386470107192653,#H36:0.04801830838792969::0.38130628572820263):5.018866950824276):8.280670548308748);","(((t18:0.0,#H51206:0.0::0.3768411730478205)i36412:0.918751873625577,t10:0.0):4.523343383867381,(t15:0.0,#H45615:0.0::0.28053018030424526)i63795:2.407077711301457,((t8:0.0,t1:0.0):6.794979561608706,((((#H67423:1.4357472861431846::0.39426819548195047,((t2:0.0)#H45615:1.2666520835179491::0.7194698196957547,(t9:0.0,#H75325:0.0::0.1869295927254708)i59386:0.0):0.29074334754118597):0.6416644614884971,t17:0.5117339719456401):0.21528664954262572,((((t4:0.06028630208346873,(t19:0.0)#H75325:0.0::0.8130704072745292):2.04612071992578,(t6:0.0)#H28743:0.0::0.5789789421413014):0.7911361216789502,((t20:0.0,t5:0.0):2.823639507333673)#H51206:0.45139871547352456::0.6231588269521795)i2148:1.163755624877675,(t13:0.0,(t11:0.0,t7:0.0):0.23629385254293248):2.852510261443371):0.13334594999727933):0.8751431133667957,(((((t3:0.0,t14:0.0):0.8206436042237928)#H67423:0.2544669324112407::0.6057318045180495,t21:0.12544845704421495)i23262:2.6570254255520562,t12:0.7495885193720281):2.333693798247122,#H28743:0.4610773485979295::0.4210210578586986):2.188167123164015):0.8763031623758532):0.749071171712515);",-0.3110908078668871,-0.19433288654929082,-320.28966788971957,0.0,92947.453798224,20,12,treechild-notgalled,low,10000,0,low,20,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5867672397056529):0.9465405650429168,#H47:0.0::0.40336488420901734):0.7137319903842906,(t17:2.3298247303864468)#H44:0.0::0.5193938104634335):2.8002820648398847)#H39:3.2459790869077816::0.5033699241953169):1.126252813939571,((t18:3.9502951356222336,#H33:0.0::0.369547422468759):0.943718395597973,t10:4.888524616465915):4.600126446950709):1.8799328413208478,(t1:5.121815993756427,t8:5.121815993756427):6.296756303463233,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.692927442142953)#H33:5.443022836090826::0.6304525775312411,((t6:8.747563297780392)#H36:0.0::0.6277212290191523,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7806391058482348::0.49663007580468305):1.1696607858481127):1.6692179180963322):0.6311115853664914):1.7593651634831216,((((t11:0.009311660870184894,t7:0.009311660870184894):0.23871303134298907,t13:0.25557038619114525):0.42539943276710607,#H50:0.0::0.41323276029434713):1.65400409408074,#H44:0.0::0.4806061895365665):8.824578362986747):2.6508178952220414,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9748772324703626)#H47:0.0::0.5966351157909826):3.785745695720318):3.3858611163899672,#H36:0.04801830838792969::0.3722787709808477):5.019765363215977):8.279525227109902);","(t8:0.0,((((((t7:0.0,(t11:0.0,t13:0.0):0.0):2.525920271659772,(t17:0.0)#H72295:0.0::0.7439703464763212)i96658:0.0,(t9:0.0)#H26677:1.0104407406393299::0.7057264346258969)i53452:0.3974217481099733,(((t20:0.0,t5:0.0)i6283:2.777764382402473)#H3693:3.245799285441879::0.6093519691289929,((t6:0.0)#H69669:0.3930336249251015::0.6098449414008255,((t19:0.5784050768441789,#H140:0.0::0.4314091986472162):1.0186692943974671,t4:0.0):0.680106520071136)i20448:0.2214859798089667):0.940017994273602)i5914:1.3686420060793758,(((t14:0.0,t3:0.0):0.7976022694143086)#H83264:0.46502880057202917::0.7787520790745941,((t12:0.0015293539188070138,t21:3.957965391000702e-5):0.39114815837090616,#H69669:0.0::0.39015505859917454):0.2937681499099535):0.827355955114205):4.6566416100534855,(((t18:0.4615137371430007,#H3693:0.5668021486365028::0.3906480308710071)i86045:0.9156409948236244,t10:0.0):4.376649403529234,((t2:0.0)#H140:0.5042648010326395::0.5685908013527838,(#H72295:0.0::0.2560296535236788,(#H83264:0.0::0.22124792092540588,(t15:0.0,#H26677:0.0::0.2942735653741031)i83472:0.0)i56466:0.0)i100954:0.0):2.0970299495764126):1.8105489659602918):6.506168427398049,t1:0.0);",-0.531121717242815,-0.30080777954993027,-275.67001479419105,0.0,104815.849667529,20,12,treechild-notgalled,low,10000,0,low,16,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.590139944894529):0.9510623698678317,#H47:0.0::0.3964256488832212):0.6987849502530996,(t17:2.3298247303864468)#H44:0.0::0.5253384805851202):2.8009672875215745)#H39:3.2459841214074263::0.5064743856110951):1.1362807980811018,((t18:3.9502951356222336,#H33:0.0::0.37817048251516966):0.935175913830551,t10:4.888524616465915):4.592684765489801):1.9318340572810975,(t1:5.121815993756427,t8:5.121815993756427):6.295398182501051,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.7034174444154786)#H33:5.443035498365983::0.6218295174848303,((t6:8.747563297780392)#H36:0.0::0.6254948428897886,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7807343146099581::0.49352561438890485):1.1663930370210285):1.678867129382669):0.6168865310230157):1.8041451378582307,((((t11:0.009311660870184894,t7:0.009311660870184894):0.26202100168545883,t13:0.25557038619114525):0.4609027713823471,#H50:0.0::0.409860055105471):1.662162515091492,#H44:0.0::0.4746615194148797):8.823891829294238):2.6644326734360946,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9579564475394589)#H47:0.0::0.6035743511167788):3.78598485266672):3.385941901505602,#H36:0.04801830838792969::0.3745051571102114):5.01831843510578):8.280850502565906);","((((t14:0.0,t3:0.0):0.9376809678404966)#H24327:0.43518420524318485::0.5169969326323017,t21:0.0):3.416819836575738,t12:0.0,((((t8:0.0,t1:0.0):6.356001013148228,((t10:0.0,(t18:0.0,#H6225:0.09208300832755009::0.3482599591304039)i25188:0.987210563127585):4.2469469714391055,(t15:0.0)#H48480:0.0::0.819998518509038):2.11782366923267):1.053987556301362,(((((t4:0.0,t19:0.0):0.524679774313866,(t6:0.5293988606648319)#H31091:3.3521980194840224::0.6239293233515916):0.3464267272276722,((t20:0.0,t5:0.0)i8225:2.839392908745332)#H6225:0.591572659475759::0.6517400408695961):0.6605292781414509,(((t13:0.0005175161293817372,(t7:0.0,t11:0.0):0.24932873353130208):0.22573134503436512,#H75526:0.04145006856389168::0.33334535951002814):3.8679705119253343,(t17:0.0)#H87179:0.0::0.5994048672698955):0.6749887530695377):0.46237100690318467,(#H24327:0.05988817153301458::0.48300306736769827,((t9:0.0)#H75526:0.0::0.6666546404899718,(#H87179:0.0::0.4005951327301045,(t2:0.0,#H48480:0.0::0.18000148149096198)i10126:0.040004413773278624)i14404:0.12464892423814203)i19444:1.3893186888507931)i94282:0.5324501074340036):0.37906640125848584):3.8166435662325133,#H31091:0.0::0.37607067664840843)i8983:2.9109122964427714);",-0.40245407410390305,-0.30073927207664497,-302.72225405102733,0.0,112830.16530685,20,12,treechild-notgalled,low,10000,0,low,14,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5969618074026725):0.9466885926264447,#H47:0.0::0.40111195238088876):0.7056407436071332,(t17:2.3298247303864468)#H44:0.0::0.5331459660461599):2.7948448606669323)#H39:3.2459646693887163::0.5040363663601656):1.108643324562405,((t18:3.9502951356222336,#H33:0.0::0.37442257655612415):0.9397270609988743,t10:4.888524616465915):4.598826243045194):1.9143654319402095,(t1:5.121815993756427,t8:5.121815993756427):6.295908998272878,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.685366243556935)#H33:5.443013840675703::0.6255774234438758,((t6:8.747563297780392)#H36:0.0::0.6096364536851107,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.780544054466977::0.4959636336398344):1.1740983042851085):1.6713953610303771):0.6502422221010177):1.7474131475381507,((((t11:0.009311660870184894,t7:0.009311660870184894):0.2588017703428769,t13:0.25557038619114525):0.4254296768523607,#H50:0.0::0.40303819259732754):1.659582759459536,#H44:0.0::0.46685403395384006):8.824566919343203):2.680690125491896,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9711090170520954)#H47:0.0::0.5988880476191112):3.7873046148569776):3.3863003930768345,#H36:0.04801830838792969::0.3903635463148894):5.018611570304954):8.280213353295657);","(t8:0.0,(((((((t4:0.0,t19:0.01071954505189617):0.4896589437146935,(t6:0.0)#H98011:0.0::0.6109197046899594):0.3715332659034422,((t5:0.16616746402266797,t20:0.0)i8892:2.8434841950193164)#H6426:0.42881869162307834::0.6553775933563106):0.6162061723652948,((((t11:0.0,t7:0.0):0.23756007034115184,t13:0.0)i82285:0.15681564310169854,#H70493:0.2764408333942535::0.32097264707132966):4.048875080257912,(t17:0.0)#H44788:0.0::0.6107564243178984):0.6232641661211299):0.4836443141659792,(#H4132:0.0895683529228722::0.4754335693372872,((t9:0.02022777834544924)#H70493:0.1487104158639025::0.6790273529286703,(#H44788:0.0::0.3892435756821015,(t2:0.03490483303009724,#H55217:0.0::0.17601473169692028)i59849:0.07607608809580649)i7458:0.781540889101785):1.064126049753514):0.7405868838919554)i19264:0.3960828635380077,(#H98011:0.009841267550350644::0.3890802953100406,((((t14:0.0,t3:0.0)i91332:0.9097838522087962)#H4132:1.413468252993833::0.5245664306627128,t21:0.0206781910204041):3.8695614774726064,t12:0.2148305373215867):2.997760717377602)i17547:4.532157583557475):1.062139700817568,((t10:0.0,(#H6426:0.11312427117498566::0.3446224066436893,t18:0.0)i58096:1.0078160254398991):4.249695375171325,(t15:0.0)#H55217:0.0::0.8239852683030797):1.9159267037915317):6.466060787380149,t1:0.0);",-0.37283457420623645,-0.2318121561791608,-301.1893342512641,0.0,130891.819249317,20,12,treechild-notgalled,low,10000,0,low,14,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.594590174138635):0.9467829899915916,#H47:0.0::0.40428646287186476):0.7016511107377669,(t17:2.3298247303864468)#H44:0.0::0.5398742979885527):2.7974134861560174)#H39:3.2459909671077747::0.5082260610312648):1.1168438962313085,((t18:3.9502951356222336,#H33:0.0::0.37958507305512756):0.9337824038513005,t10:4.888524616465915):4.603253484552203):1.9271030690047677,(t1:5.121815993756427,t8:5.121815993756427):6.296841030648201,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.6838326501339567)#H33:5.443012671387778::0.6204149269448724,((t6:8.747563297780392)#H36:0.0::0.6276328678748573,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7805279772267116::0.4917739389687353):1.168111871434206):1.6830459428789213):0.6478752229822208):1.7308577486466197,((((t11:0.009311660870184894,t7:0.009311660870184894):0.24772772164395304,t13:0.25557038619114525):0.41893173398055567,#H50:0.0::0.4054098258613649):1.658036779101148,#H44:0.0::0.46012570201144726):8.824635719536698):2.5845848785319596,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9802115657253956)#H47:0.0::0.5957135371281352):3.7840738437305164):3.385496244890717,#H36:0.04801830838792969::0.37236713212514266):5.01853445978064):8.280090137852845);","((t1:4.831309996337427,t8:4.831309996337427):7.1401297589136385,(((t12:0.8913343180341395,(t21:1.4946633694660034,((t3:3.3388515964694516,t14:3.338851596057957):0.9151634939420088)#H23844:1.06199119144064::0.5179625249012809):3.404076569623258):2.883996930722294,#H51925:2.8597324833094917::0.37315646896069765)i14387:7.649185858263317,((#H23844:0.042360065140869::0.4820374750987191,((t9:1.2808612401700405)#H61084:1.0929542660091078::0.6724504413758432,((t2:0.3369420953834136,#H4039:0.0::0.17693097523241585)i47615:0.26941368235282365,#H48875:0.0::0.41694537296624273)i35922:0.2500544665049344)i84983:1.1564101969009053)i91770:0.7510860306847338,(((t17:1.3372168962274007)#H48875:1.3372168962274007::0.5830546270337573,(((t11:0.3980438594478287,t7:0.398043859437027):0.22151394162479185,#H61084:0.512452277087862::0.32754955862415686):0.0,t13:0.49721814242117796)i81450:3.9929806617998005):0.671301835056721,(((t4:4.5758948336267276,t19:8.007815957766601):0.5168560284197841,(t6:4.5758948336267276)#H51925:9.461259158230312::0.6268435310393023):0.3724188330776888,((t20:0.7904458763159717,t5:1.5801310033551688)i66784:2.7189778848184436)#H2229:0.9716731380625679::0.6525018479894787):0.6173562700278761)i71240:0.49888440534811185):0.3765494041617306):1.0253205644021912,((t10:4.1143602704929245,(t18:1.463586101337955,#H2229:3.0043498410897533::0.34749815201052126):0.9752953209218502):4.456514564918048,(t15:1.2443037377300183)#H4039:1.2443037377300183::0.8230690247675841):2.0115690953732956);",-0.3664021725330456,-0.193534185964776,-299.2802732668113,0.0,175382.954005263,20,12,treechild-notgalled,low,10000,0,low,16,6
"(((t15:8.371168140325711,((((t2:0.6751569574837033,(t9:0.6751569574837033)#H50:0.0::0.5971177336101973):0.9482550669354658,#H47:0.0::0.39764652075482365):0.7059540393242519,(t17:2.3298247303864468)#H44:0.0::0.5350957547714986):2.795644945536638)#H39:3.2459740762055618::0.5050490419204406):1.1197478319167806,((t18:3.9502951356222336,#H33:0.0::0.38080111930240323):0.9391397217402847,t10:4.888524616465915):4.600848686881717):1.9336430012950399,(t1:5.121815993756427,t8:5.121815993756427):6.295841052590757,(((((t5:1.2686629725567928,t20:1.2686629725567928):2.6796694399253465)#H33:5.443006892654347::0.6191988806975968,((t6:8.747563297780392)#H36:0.0::0.6285695744823012,(t4:7.072187073527411,(t19:5.905728767418532,#H39:0.7805397009470413::0.49495095807955936):1.1616382853260883):1.6749683040942012):0.6411992668038382):1.757686671591628,((((t11:0.009311660870184894,t7:0.009311660870184894):0.24584314180189348,t13:0.25557038619114525):0.4203414736752852,#H50:0.0::0.40288226638980273):1.6555446064698807,#H44:0.0::0.4649042452285014):8.82452113132627):2.6654005389954096,((t12:5.4089737526879915,(t21:1.6229784420918247,((t3:0.6792097417153562,t14:0.6792097417153562):0.9432768238747887)#H47:0.0::0.6023534792451763):3.7863706652927758):3.386816068412962,#H36:0.04801830838792969::0.3714304255176988):5.019484910083271):8.279757228159365);","((((t9:0.062333513823403575,t2:0.0):0.3448363569440263,t17:0.0)i96405:0.21610438750710456)#H5093:0.0::0.7745640699353947,((((t11:0.030624389203658436,t7:0.0):0.2513297606878942,t13:0.0):2.8000158576505623,#H81356:0.0349432134839595::0.18236898410559316):0.0,((((((#H5837:0.04770545189359519::0.3971116465429047,t18:0.3474721688178033)i45837:1.0676401531710265,t10:0.0):4.107331895218495,(t15:0.225879840271013,#H5093:0.3629923228181521::0.22543593006460527)i87718:1.9272735440741324):1.3750937583630625,(t1:0.7937859402000514,t8:0.0):5.707832487570722):1.3665012697423349,(((#H15771:0.467574018639111::0.4325742300158784,t21:0.6144145405579193):3.095957145242105,t12:0.0)i67971:2.8293650457965547,#H50292:1.4697977384813217::0.4037774232175071):3.604201289512799):0.3759176391043572,((t3:0.0,t14:0.0)i37373:0.89398690530412)#H15771:0.3171676301309802::0.5674257699841216):0.7491027661471632):0.0481499196653822,(((t4:0.0,(t19:0.0349432134839595)#H81356:0.08492956797706366::0.8176310158944069):1.0950105895824218,(t6:1.516417479135125)#H50292:0.1769422085946656::0.5962225767824929)i89801:0.5726075201421365,((t5:0.3414488773840815,t20:0.0)i86502:2.7298915990786012)#H5837:1.5447913677537355::0.6028883534570952):1.1202893959699447);",-0.43476935423328017,-0.3038216727275462,-297.1221211787435,0.0,217057.648146134,20,12,treechild-notgalled,low,10000,0,low,20,6
